node,node_type,label,degree,pagerank,genres
movie_7318,movie,"Passion of the Christ, The (2004)",13,6.845795452549453e-05,Drama
movie_7323,movie,"Good bye, Lenin! (2003)",23,0.00011036367036643726,Comedy|Drama
movie_7373,movie,Hellboy (2004),41,0.00017550408838684593,Action|Adventure|Fantasy|Horror
movie_7753,movie,Tuesdays with Morrie (1999),2,2.4167913988388043e-05,Drama
movie_7843,movie,Lammbock (2001),1,1.832852946187941e-05,Comedy
movie_8117,movie,In China They Eat Dogs (I Kina spiser de hunde) (1999),1,1.832852946187941e-05,Action|Comedy
movie_8361,movie,"Day After Tomorrow, The (2004)",50,0.0002114816253909119,Action|Adventure|Drama|Sci-Fi|Thriller
movie_8641,movie,Anchorman: The Legend of Ron Burgundy (2004),57,0.00023722789543488432,Comedy
movie_8784,movie,Garden State (2004),48,0.00019506868784088504,Comedy|Drama|Romance
movie_8917,movie,Team America: World Police (2004),32,0.00014224081491507522,Action|Adventure|Animation|Comedy
movie_8950,movie,The Machinist (2004),38,0.00015979730576067157,Drama|Mystery|Thriller
movie_26444,movie,"Hitch Hikers Guide to the Galaxy, The (1981)",2,2.2053570192452682e-05,Adventure|Comedy|Sci-Fi
movie_26614,movie,"Bourne Identity, The (1988)",9,4.692249459139027e-05,Action|Adventure|Drama|Mystery|Thriller
movie_27689,movie,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",1,1.832852946187941e-05,Action|Crime|Thriller
movie_27716,movie,"Green Butchers, The (Grønne slagtere, De) (2003)",1,1.832852946187941e-05,Comedy|Crime|Drama|Romance
movie_27831,movie,Layer Cake (2004),19,9.176333696769592e-05,Crime|Drama|Thriller
movie_27878,movie,Born into Brothels (2004),4,3.272234541363102e-05,Documentary
movie_30793,movie,Charlie and the Chocolate Factory (2005),61,0.0002585604096255454,Adventure|Children|Comedy|Fantasy|IMAX
movie_32460,movie,Knockin' on Heaven's Door (1997),4,3.331054613686578e-05,Action|Comedy|Crime|Drama
movie_33004,movie,"Hitchhiker's Guide to the Galaxy, The (2005)",44,0.00018837959946819792,Adventure|Comedy|Sci-Fi
movie_33615,movie,Madagascar (2005),40,0.0001771743130731662,Adventure|Animation|Children|Comedy
movie_34150,movie,Fantastic Four (2005),36,0.00015712667930762081,Action|Adventure|Sci-Fi
movie_34405,movie,Serenity (2005),50,0.00020074012018622247,Action|Adventure|Sci-Fi
movie_36519,movie,Transporter 2 (2005),16,8.178418240042602e-05,Action|Crime|Thriller
movie_36529,movie,Lord of War (2005),35,0.00014345712277827154,Action|Crime|Drama|Thriller|War
movie_37386,movie,Aeon Flux (2005),21,9.853424478839167e-05,Action|Sci-Fi
movie_37729,movie,Corpse Bride (2005),44,0.00018409797194373687,Animation|Comedy|Fantasy|Musical|Romance
movie_37733,movie,"History of Violence, A (2005)",27,0.0001189506411984831,Action|Crime|Drama|Thriller
movie_38038,movie,Wallace & Gromit in The Curse of the Were-Rabbit (2005),30,0.0001434035545348681,Adventure|Animation|Children|Comedy
movie_38061,movie,Kiss Kiss Bang Bang (2005),35,0.00015152912578765229,Comedy|Crime|Mystery|Thriller
movie_44022,movie,Ice Age 2: The Meltdown (2006),23,0.00011581102057684504,Adventure|Animation|Children|Comedy
movie_44191,movie,V for Vendetta (2006),100,0.00037985439304578873,Action|Sci-Fi|Thriller|IMAX
movie_44199,movie,Inside Man (2006),40,0.00016865104420294623,Crime|Drama|Thriller
movie_44555,movie,"Lives of Others, The (Das leben der Anderen) (2006)",34,0.00015440356555622927,Drama|Romance|Thriller
movie_44665,movie,Lucky Number Slevin (2006),38,0.00015986365216506297,Crime|Drama|Mystery
movie_45722,movie,Pirates of the Caribbean: Dead Man's Chest (2006),72,0.000286717295964723,Action|Adventure|Fantasy
movie_46578,movie,Little Miss Sunshine (2006),77,0.0003192312022126755,Adventure|Comedy|Drama
movie_46965,movie,Snakes on a Plane (2006),14,7.156010946944524e-05,Action|Comedy|Horror|Thriller
movie_47200,movie,Crank (2006),14,7.462252130133568e-05,Action|Thriller
movie_47491,movie,Adam's Apples (Adams æbler) (2005),3,2.7515573508445016e-05,Comedy|Drama
movie_49651,movie,Rocky Balboa (2006),14,6.844448591027558e-05,Action|Drama
movie_51357,movie,Citizen X (1995),1,1.832852946187941e-05,Crime|Drama|Thriller
movie_51540,movie,Zodiac (2007),38,0.00016760596827929778,Crime|Drama|Thriller
movie_52604,movie,Fracture (2007),12,6.366916407042999e-05,Crime|Drama|Mystery|Thriller
movie_53125,movie,Pirates of the Caribbean: At World's End (2007),56,0.0002317086996174093,Action|Adventure|Comedy|Fantasy
movie_53129,movie,Mr. Brooks (2007),7,4.188459753612166e-05,Crime|Drama|Thriller
movie_53318,movie,Cashback (2006),4,2.9167131868343228e-05,Comedy|Drama|Romance
movie_53464,movie,Fantastic Four: Rise of the Silver Surfer (2007),20,8.956522033975439e-05,Action|Adventure|Sci-Fi
movie_53972,movie,Live Free or Die Hard (2007),32,0.00013861971079440796,Action|Adventure|Crime|Thriller
movie_53996,movie,Transformers (2007),39,0.0001677221901264467,Action|Sci-Fi|Thriller|IMAX
movie_54272,movie,"Simpsons Movie, The (2007)",46,0.0001916617928382834,Animation|Comedy
movie_55118,movie,Eastern Promises (2007),19,9.113262989650936e-05,Crime|Drama|Thriller
movie_55247,movie,Into the Wild (2007),41,0.00018048757133904046,Action|Adventure|Drama
movie_55276,movie,Michael Clayton (2007),17,8.369201935403522e-05,Drama|Thriller
movie_55290,movie,Gone Baby Gone (2007),20,9.582355810476613e-05,Crime|Drama|Mystery
movie_55765,movie,American Gangster (2007),37,0.00015658550370356274,Crime|Drama|Thriller
movie_56757,movie,Sweeney Todd: The Demon Barber of Fleet Street (2007),30,0.00013339496783424873,Drama|Horror|Musical|Thriller
movie_57528,movie,Rambo (Rambo 4) (2008),9,5.010768988606924e-05,Action|Drama|Thriller|War
movie_57640,movie,Hellboy II: The Golden Army (2008),18,8.873113686087001e-05,Action|Adventure|Fantasy|Sci-Fi
movie_57669,movie,In Bruges (2008),41,0.00017393726117624988,Comedy|Crime|Drama|Thriller
movie_58295,movie,"Bank Job, The (2008)",13,6.986403075162636e-05,Action|Crime|Thriller
movie_58299,movie,Horton Hears a Who! (2008),8,4.41353710805401e-05,Adventure|Animation|Children|Comedy
movie_59615,movie,Indiana Jones and the Kingdom of the Crystal Skull (2008),39,0.00016665005200550034,Action|Adventure|Comedy|Sci-Fi
movie_59784,movie,Kung Fu Panda (2008),54,0.00023319611436740635,Action|Animation|Children|Comedy|IMAX
movie_60040,movie,"Incredible Hulk, The (2008)",35,0.0001586593798631164,Action|Sci-Fi
movie_60074,movie,Hancock (2008),29,0.00012988703134665417,Action|Adventure|Comedy|Crime|Fantasy
movie_60684,movie,Watchmen (2009),43,0.00017994587994413387,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
movie_62434,movie,Zack and Miri Make a Porno (2008),21,0.00010316958964185261,Comedy|Drama|Romance
movie_63131,movie,Role Models (2008),20,9.272873136196281e-05,Comedy
movie_64197,movie,Hunger (2008),2,2.2344796441478823e-05,Drama
movie_64957,movie,"Curious Case of Benjamin Button, The (2008)",37,0.00015677056937076614,Drama|Fantasy|Mystery|Romance
movie_65596,movie,Mesrine: Killer Instinct (L'instinct de mort) (2008),1,1.832852946187941e-05,Action|Crime|Drama|Thriller
movie_66934,movie,Dr. Horrible's Sing-Along Blog (2008),24,0.00010726162830756502,Comedy|Drama|Musical|Sci-Fi
movie_67255,movie,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",25,0.00011661602659500208,Crime|Drama|Mystery|Thriller
movie_68073,movie,Pirate Radio (2009),5,3.6465194341545736e-05,Comedy|Drama
movie_68159,movie,State of Play (2009),3,2.8769716627842823e-05,Crime|Drama|Thriller
movie_68319,movie,X-Men Origins: Wolverine (2009),26,0.00012042098470130284,Action|Sci-Fi|Thriller
movie_69122,movie,"Hangover, The (2009)",76,0.0003124775394479002,Comedy|Crime
movie_69640,movie,Public Enemies (2009),9,5.438801959585502e-05,Crime|Drama|Thriller
movie_69951,movie,"Imaginarium of Doctor Parnassus, The (2009)",16,8.005757319443241e-05,Drama|Fantasy
movie_71108,movie,"White Ribbon, The (Das weiße Band) (2009)",1,1.832852946187941e-05,Drama|Mystery
movie_71156,movie,"Men Who Stare at Goats, The (2009)",9,5.461863990497464e-05,Action|Comedy|Drama
movie_71899,movie,Mary and Max (2009),10,5.99422291319759e-05,Animation|Comedy|Drama
movie_73268,movie,Daybreakers (2010),6,3.894116933853037e-05,Action|Drama|Horror|Thriller
movie_73321,movie,"Book of Eli, The (2010)",16,8.115574032429589e-05,Action|Adventure|Drama
movie_73323,movie,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",5,3.680118023994038e-05,Action|Crime|Mystery
movie_73499,movie,MacGyver: Lost Treasure of Atlantis (1994),1,1.832852946187941e-05,Action|Adventure
movie_74510,movie,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",4,3.1947468597741635e-05,Action|Crime|Drama|Mystery|Thriller
movie_74789,movie,Alice in Wonderland (2010),28,0.00012500720047106827,Adventure|Fantasy|IMAX
movie_74948,movie,Harry Brown (2009),2,2.2554952810221026e-05,Crime|Drama|Thriller
movie_76077,movie,Hot Tub Time Machine (2010),15,8.440693569452187e-05,Comedy|Sci-Fi
movie_76175,movie,Clash of the Titans (2010),13,7.037261248121322e-05,Action|Adventure|Drama|Fantasy
movie_76251,movie,Kick-Ass (2010),43,0.000190115715850478,Action|Comedy
movie_77561,movie,Iron Man 2 (2010),47,0.000204814332379947,Action|Adventure|Sci-Fi|Thriller|IMAX
movie_78469,movie,"A-Team, The (2010)",17,8.966687655424842e-05,Action|Comedy|Thriller
movie_79293,movie,Salt (2010),15,7.537951872498717e-05,Action|Thriller
movie_79592,movie,"Other Guys, The (2010)",21,0.00010291223536140283,Action|Comedy
movie_79695,movie,"Expendables, The (2010)",17,8.298808927190634e-05,Action|Adventure|Thriller
movie_79702,movie,Scott Pilgrim vs. the World (2010),44,0.00019223905169227305,Action|Comedy|Fantasy|Musical|Romance
movie_80219,movie,Machete (2010),12,6.642566378898129e-05,Action|Adventure|Comedy|Crime|Thriller
movie_81788,movie,"Next Three Days, The (2010)",7,4.36195072570618e-05,Crime|Drama|Romance|Thriller
movie_83349,movie,"Green Hornet, The (2011)",11,6.588798902909151e-05,Action|Comedy|Crime|Fantasy|Thriller|IMAX
movie_84392,movie,"Lincoln Lawyer, The (2011)",10,5.381287403380782e-05,Crime|Drama|Thriller
movie_85354,movie,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),3,2.5966135051569037e-05,Action|Crime
movie_86190,movie,Hanna (2011),11,6.301079994150215e-05,Action|Adventure|Mystery|Thriller
movie_86332,movie,Thor (2011),34,0.00015466287818070046,Action|Adventure|Drama|Fantasy|IMAX
movie_86628,movie,Kill the Irishman (2011),2,2.421345789796117e-05,Action|Crime
movie_86880,movie,Pirates of the Caribbean: On Stranger Tides (2011),24,0.00011388505331325818,Action|Adventure|Fantasy|IMAX
movie_87232,movie,X-Men: First Class (2011),43,0.00018303558662272914,Action|Adventure|Sci-Fi|Thriller|War
movie_88094,movie,Upside Down: The Creation Records Story (2010),1,1.832852946187941e-05,Documentary
movie_88129,movie,Drive (2011),32,0.00014083531957019183,Crime|Drama|Film-Noir|Thriller
movie_88140,movie,Captain America: The First Avenger (2011),32,0.00014653846945513927,Action|Adventure|Sci-Fi|Thriller|War
movie_90600,movie,Headhunters (Hodejegerne) (2011),5,3.616471229619154e-05,Action|Crime|Thriller
movie_91485,movie,"Expendables 2, The (2012)",10,5.362528084738978e-05,Action|Adventure
movie_91542,movie,Sherlock Holmes: A Game of Shadows (2011),38,0.00016996849503466067,Action|Adventure|Comedy|Crime|Mystery|Thriller
movie_92094,movie,Einstein and Eddington (2008),1,1.832852946187941e-05,Drama
movie_95441,movie,Ted (2012),21,0.00010667489371854232,Comedy|Fantasy
movie_96432,movie,Lawless (2012),4,3.33083634894264e-05,Crime|Drama
movie_96488,movie,Searching for Sugar Man (2012),4,3.38845209367125e-05,Documentary
movie_96655,movie,Robot & Frank (2012),3,3.401845159803148e-05,Comedy|Drama|Sci-Fi
movie_97752,movie,Cloud Atlas (2012),19,9.687014884965275e-05,Drama|Sci-Fi|IMAX
movie_98124,movie,"Batman: The Dark Knight Returns, Part 1 (2012)",7,4.568240728011984e-05,Action|Animation|Sci-Fi
movie_98585,movie,Hitchcock (2012),5,3.7780087857042267e-05,Drama
movie_98809,movie,"Hobbit: An Unexpected Journey, The (2012)",40,0.0001703653361547126,Adventure|Fantasy|IMAX
movie_99728,movie,Gangster Squad (2013),3,2.828955753295995e-05,Action|Crime|Drama
movie_99813,movie,"Batman: The Dark Knight Returns, Part 2 (2013)",8,4.7833622755763354e-05,Action|Animation
movie_102125,movie,Iron Man 3 (2013),32,0.0001505415270801641,Action|Sci-Fi|Thriller|IMAX
movie_102445,movie,Star Trek Into Darkness (2013),27,0.00012464200017651278,Action|Adventure|Sci-Fi|IMAX
movie_102903,movie,Now You See Me (2013),22,0.00010279590762553164,Crime|Mystery|Thriller
movie_103253,movie,Elysium (2013),16,7.77227294971801e-05,Action|Drama|Sci-Fi|IMAX
movie_103772,movie,"Wolverine, The (2013)",16,8.310725398877508e-05,Action|Adventure|Fantasy|Sci-Fi
movie_104241,movie,Kick-Ass 2 (2013),11,6.364971364568192e-05,Action|Comedy|Crime
movie_104879,movie,Prisoners (2013),16,7.51594172819724e-05,Drama|Mystery|Thriller
movie_106072,movie,Thor: The Dark World (2013),21,0.00010744213508049759,Action|Adventure|Fantasy|IMAX
movie_106487,movie,The Hunger Games: Catching Fire (2013),26,0.00011875072115677788,Action|Adventure|Sci-Fi|IMAX
movie_106839,movie,Mandela: Long Walk to Freedom (2013),2,2.4271157767376188e-05,Drama
movie_107846,movie,MacGyver: Trail to Doomsday (1994),1,1.832852946187941e-05,Action|Adventure
movie_111362,movie,X-Men: Days of Future Past (2014),30,0.00013359724460272295,Action|Adventure|Sci-Fi
movie_112183,movie,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),26,0.0001221024915935469,Comedy|Drama
movie_112334,movie,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",1,1.832852946187941e-05,Documentary
movie_112421,movie,Frank (2014),3,2.9947848260278367e-05,Comedy|Drama|Mystery
movie_114066,movie,"20,000 Days on Earth (2014)",1,1.832852946187941e-05,Documentary|Drama|Musical
movie_116797,movie,The Imitation Game (2014),50,0.0002085019405606769,Drama|Thriller|War
movie_116823,movie,The Hunger Games: Mockingjay - Part 1 (2014),23,0.00010220064179083061,Adventure|Sci-Fi|Thriller
movie_117176,movie,The Theory of Everything (2014),17,8.378883398617343e-05,Drama|Romance
movie_118900,movie,Wild (2014),5,3.645416067749427e-05,Drama
movie_122892,movie,Avengers: Age of Ultron (2015),27,0.00012961161873171052,Action|Adventure|Sci-Fi
movie_122900,movie,Ant-Man (2015),27,0.00013322310340128465,Action|Adventure|Sci-Fi
movie_122918,movie,Guardians of the Galaxy 2 (2017),27,0.00013088683274788837,Action|Adventure|Sci-Fi
movie_122920,movie,Captain America: Civil War (2016),22,0.00010818706259117312,Action|Sci-Fi|Thriller
movie_122926,movie,Untitled Spider-Man Reboot (2017),16,8.779541872090473e-05,Action|Adventure|Fantasy
movie_128620,movie,Victoria (2015),5,3.763953116315094e-05,Crime|Drama|Romance
movie_135569,movie,Star Trek Beyond (2016),15,7.766909760715111e-05,Action|Adventure|Sci-Fi
movie_139385,movie,The Revenant (2015),31,0.00013462531747733192,Adventure|Drama
movie_140289,movie,Men & Chicken (2015),1,1.832852946187941e-05,Comedy|Drama
movie_141688,movie,Legend (2015),2,2.2298966445009055e-05,Crime|Thriller
movie_142488,movie,Spotlight (2015),19,9.78754428544164e-05,Thriller
movie_144210,movie,Just Eat It: A Food Waste Story (2014),1,1.832852946187941e-05,Documentary
movie_145283,movie,Nowitzki: The Perfect Shot (2014),1,1.832852946187941e-05,Documentary
movie_148626,movie,"Big Short, The (2015)",26,0.0001318033586137208,Drama
movie_150548,movie,Sherlock: The Abominable Bride (2016),10,5.664731883631804e-05,Action|Crime|Drama|Mystery|Thriller
movie_155168,movie,Fraktus (2012),1,1.832852946187941e-05,Comedy
movie_157108,movie,Texas - Doc Snyder hält die Welt in Atem (1993),1,1.832852946187941e-05,Comedy|Western
movie_157110,movie,00 Schneider - Jagd auf Nihil Baxter (1994),1,1.832852946187941e-05,Comedy|Crime
movie_158238,movie,The Nice Guys (2016),15,8.605298343351742e-05,Crime|Mystery|Thriller
movie_158972,movie,Toni Erdmann (2016),3,2.9321868359171806e-05,Drama
movie_159093,movie,Now You See Me 2 (2016),11,6.246412560399607e-05,Action|Comedy|Thriller
movie_160438,movie,Jason Bourne (2016),9,5.3108815501340224e-05,Action
movie_161582,movie,Hell or High Water (2016),8,5.234813378600621e-05,Crime|Drama
movie_162350,movie,The Magnificent Seven (2016),6,4.205466925034655e-05,Action|Western
movie_162606,movie,The Accountant (2016),6,3.9351340587149646e-05,Crime|Drama|Thriller
movie_164179,movie,Arrival (2016),26,0.00012261045179256594,Sci-Fi
movie_166015,movie,The African Doctor (2016),1,1.832852946187941e-05,Comedy|Drama
movie_168252,movie,Logan (2017),25,0.00011457495924225518,Action|Sci-Fi
movie_171023,movie,The Hero (2017),1,1.832852946187941e-05,Drama
movie_176101,movie,Kingsman: The Golden Circle (2017),8,5.3337720291994596e-05,Action|Adventure|Comedy
movie_177593,movie,"Three Billboards Outside Ebbing, Missouri (2017)",8,4.9224100925856676e-05,Crime|Drama
movie_180095,movie,Wonder (2017),3,2.5871662545320097e-05,Drama
movie_180777,movie,Die Frauen von Ravensbrück (2005),1,1.832852946187941e-05,Documentary
movie_185135,movie,Sherlock - A Study in Pink (2010),2,2.1972457110685616e-05,Crime
movie_12,movie,Dracula: Dead and Loving It (1995),19,8.915629323410166e-05,Comedy|Horror
movie_48,movie,Pocahontas (1995),68,0.0002524731133898902,Animation|Children|Drama|Musical|Romance
movie_64,movie,Two if by Sea (1996),5,3.300355767161312e-05,Comedy|Romance
movie_107,movie,Muppet Treasure Island (1996),26,0.00011046100973588229,Adventure|Children|Comedy|Musical
movie_118,movie,If Lucy Fell (1996),2,2.300433406863903e-05,Comedy|Romance
movie_173,movie,Judge Dredd (1995),62,0.00022114974402873757,Action|Crime|Sci-Fi
movie_295,movie,"Pyromaniac's Love Story, A (1995)",1,1.832863649618466e-05,Comedy|Romance
movie_325,movie,National Lampoon's Senior Trip (1995),7,4.1387649486018293e-05,Comedy
movie_328,movie,Tales from the Crypt Presents: Demon Knight (1995),10,5.489521426132932e-05,Horror|Thriller
movie_338,movie,Virtuosity (1995),19,8.187662098930303e-05,Action|Sci-Fi|Thriller
movie_372,movie,Reality Bites (1994),21,9.219000532135766e-05,Comedy|Drama|Romance
movie_379,movie,Timecop (1994),21,9.216394907942012e-05,Action|Sci-Fi|Thriller
movie_407,movie,In the Mouth of Madness (1995),8,4.674035780470548e-05,Horror|Thriller
movie_414,movie,"Air Up There, The (1994)",6,3.99142764134305e-05,Comedy
movie_420,movie,Beverly Hills Cop III (1994),59,0.0002159536521902643,Action|Comedy|Crime|Thriller
movie_422,movie,Blink (1994),5,3.1459550227731993e-05,Thriller
movie_427,movie,Boxing Helena (1993),12,5.825956980938942e-05,Drama|Mystery|Romance|Thriller
movie_486,movie,Life with Mikey (1993),3,2.5667310940188877e-05,Comedy
movie_512,movie,"Puppet Masters, The (1994)",4,2.912456754230703e-05,Horror|Sci-Fi
